total_return_pct,final_capital,trades,win_rate,profit_factor,avg_win,avg_loss,best_trade,worst_trade,max_drawdown,long_trades,short_trades,liquidated,st_period,st_mult,ao_fast,ao_slow,vol_threshold,sl_atr_mult,ts_activation,ts_trail_atr_mult
9.49,109.49,30,53.33,0.98,2.9292,-3.4295,6.3474,-5.1276,-35.36,19,11,False,7,2.0,7,34,1.5,3.0,3.0,1.5
9.49,109.49,65,64.62,0.89,1.9087,-3.91,4.3395,-6.246,-47.83,38,27,False,14,2.0,7,34,1.0,4.0,2.0,1.5
9.25,109.25,47,53.19,0.91,2.7343,-3.4011,7.6879,-6.8368,-38.88,27,20,False,7,2.0,5,34,1.3,4.0,2.0,3.0
9.21,109.21,54,37.04,1.12,4.2829,-2.2582,9.4245,-3.6459,-66.15,30,24,False,14,4.0,7,21,1.5,2.0,3.0,3.0
9.05,109.05,46,52.17,0.93,2.8879,-3.3806,6.3979,-6.4644,-41.14,27,19,False,7,2.0,5,34,1.3,3.0,3.0,2.0
9.04,109.04,49,55.1,0.97,2.9686,-3.7708,7.6523,-7.7853,-41.18,27,22,False,10,2.0,5,34,1.3,4.0,3.0,3.0
9.03,109.03,43,65.12,0.97,2.1514,-4.1538,4.3395,-7.0565,-38.61,25,18,False,14,2.0,5,34,1.5,4.0,2.0,1.5
8.98,108.98,40,60.0,1.11,1.962,-2.6468,6.1059,-4.0774,-29.7,24,16,False,14,2.0,7,34,1.5,3.0,1.5,2.0
8.96,108.96,48,62.5,0.93,1.6379,-2.9288,3.3976,-5.1589,-33.57,27,21,False,7,2.0,7,21,1.3,3.0,2.0,1.5
8.9,108.9,64,56.25,0.94,2.0876,-2.8464,6.1059,-4.6845,-43.87,38,26,False,14,2.0,7,34,1.0,3.0,2.0,2.0
8.61,108.61,47,70.21,1.0,1.3187,-3.0952,3.3976,-6.8785,-25.92,26,21,False,7,2.0,7,21,1.3,4.0,1.5,1.5
7.91,107.91,53,56.6,0.97,2.6393,-3.5628,7.7287,-7.0565,-30.86,29,24,False,14,2.0,5,34,1.3,4.0,2.0,3.0
7.76,107.76,34,61.76,0.92,1.9359,-3.4168,6.3979,-6.5939,-33.12,20,14,False,7,2.0,5,34,1.5,4.0,1.5,2.0
7.3,107.3,36,55.56,0.93,2.6003,-3.4796,6.4453,-5.839,-46.25,20,16,False,10,2.0,5,34,1.5,3.0,2.0,2.0
6.85,106.85,39,58.97,0.89,2.0742,-3.3477,4.8697,-6.4505,-21.62,21,18,False,10,2.0,7,21,1.5,4.0,3.0,3.0
6.34,106.34,61,60.66,1.03,2.473,-3.6863,8.5397,-6.4505,-56.59,33,28,False,10,2.0,5,21,1.3,4.0,3.0,2.0
6.33,106.33,49,67.35,0.94,1.5349,-3.3737,4.3395,-6.9895,-27.61,29,20,False,14,2.0,7,34,1.3,4.0,1.5,1.5
6.26,106.26,45,60.0,1.06,1.6036,-2.2706,4.3395,-4.5633,-40.68,26,19,False,14,2.0,7,21,1.5,3.0,1.5,1.5
6.18,106.18,30,66.67,1.02,1.4852,-2.9162,6.3474,-4.9454,-28.6,19,11,False,7,2.0,7,34,1.5,3.0,1.5,1.5
6.07,106.07,33,63.64,1.02,2.472,-4.2381,5.8641,-5.9645,-34.85,19,14,False,10,2.0,7,34,1.5,4.0,2.0,2.0
6.0,106.0,44,56.82,1.07,2.0144,-2.4761,6.7477,-4.5633,-30.79,25,19,False,14,2.0,7,21,1.5,3.0,1.5,2.0
5.92,105.92,36,52.78,0.93,2.852,-3.4364,6.4453,-5.839,-45.99,20,16,False,10,2.0,5,34,1.5,3.0,3.0,2.0
5.59,105.59,43,53.49,1.0,2.8496,-3.2853,6.3474,-5.3291,-34.58,27,16,False,7,2.0,7,34,1.3,3.0,3.0,1.5
5.53,105.53,33,63.64,0.84,1.5089,-3.1539,6.3474,-6.4644,-24.11,20,13,False,7,2.0,5,34,1.5,3.0,1.5,1.5
5.41,105.41,70,47.14,0.94,2.9008,-2.7542,8.629,-4.6845,-48.92,37,33,False,14,2.0,7,21,1.0,3.0,3.0,3.0
5.35,105.35,58,46.55,1.1,3.5865,-2.8298,9.4245,-6.5518,-44.59,30,28,False,14,4.0,5,21,1.5,4.0,1.5,3.0
5.24,105.24,62,54.84,1.02,2.2464,-2.6857,7.6523,-4.8379,-55.36,33,29,False,10,2.0,5,21,1.3,3.0,3.0,3.0
4.94,104.94,36,63.89,0.91,2.381,-4.6494,6.6498,-7.7853,-37.74,20,16,False,10,2.0,5,34,1.5,4.0,2.0,1.5
4.93,104.93,65,52.31,0.88,2.6263,-3.255,7.7287,-6.246,-44.8,38,27,False,14,2.0,7,34,1.0,4.0,2.0,3.0
4.81,104.81,48,68.75,0.94,1.5784,-3.7075,6.3474,-6.5939,-32.73,27,21,False,7,2.0,5,34,1.3,4.0,1.5,1.5
4.81,104.81,40,70.0,1.02,1.3497,-3.0944,3.2518,-6.4505,-27.72,22,18,False,10,2.0,7,21,1.5,4.0,1.5,1.5
4.7,104.7,34,70.59,0.96,1.2446,-3.1039,3.2987,-6.8785,-25.94,21,13,False,7,2.0,7,21,1.5,4.0,1.5,1.5
4.61,104.61,40,42.5,1.04,2.8027,-1.9931,7.5002,-2.7183,-35.38,24,16,False,14,2.0,7,34,1.5,2.0,3.0,3.0
4.34,104.34,49,57.14,0.96,2.146,-2.9871,6.1059,-5.2421,-32.76,29,20,False,14,2.0,7,34,1.3,3.0,2.0,2.0
4.29,104.29,49,51.02,1.02,3.0774,-3.136,8.5397,-5.839,-49.42,27,22,False,10,2.0,5,34,1.3,3.0,3.0,2.0
4.15,104.15,33,51.52,1.04,3.1196,-3.2019,6.6498,-4.4734,-38.5,19,14,False,10,2.0,7,34,1.5,3.0,3.0,1.5
3.95,103.95,43,58.14,0.96,2.5312,-3.6433,7.7287,-7.0565,-42.45,25,18,False,14,2.0,5,34,1.5,4.0,2.0,3.0
3.73,103.73,40,62.5,1.05,1.5664,-2.4942,4.3395,-4.0774,-37.08,24,16,False,14,2.0,7,34,1.5,3.0,1.5,1.5
3.59,103.59,60,56.67,1.01,2.2261,-2.8803,7.9745,-5.1589,-51.44,34,26,False,7,2.0,5,21,1.3,3.0,2.0,2.0
3.55,103.55,33,60.61,1.0,2.7142,-4.1936,5.8641,-5.9645,-36.16,19,14,False,10,2.0,7,34,1.5,4.0,3.0,2.0
3.36,103.36,40,52.5,0.99,2.3966,-2.6706,7.5002,-4.0774,-34.07,24,16,False,14,2.0,7,34,1.5,3.0,2.0,3.0
3.14,103.14,52,59.62,0.94,1.8902,-2.964,6.7477,-6.9895,-32.67,25,27,False,14,2.0,7,21,1.3,4.0,1.5,2.0
3.03,103.03,33,57.58,0.77,2.1826,-3.8426,6.3474,-6.4644,-34.42,20,13,False,7,2.0,5,34,1.5,3.0,2.0,1.5
2.96,102.96,43,53.49,0.98,2.587,-3.0235,7.5002,-5.2924,-45.21,25,18,False,14,2.0,5,34,1.5,3.0,3.0,3.0
2.81,102.81,73,60.27,0.95,2.226,-3.5718,6.4312,-6.246,-55.48,39,34,False,14,2.0,5,34,1.0,4.0,2.0,2.0
2.51,102.51,39,58.97,0.87,1.9109,-3.1504,4.8697,-6.4505,-23.33,21,18,False,10,2.0,7,21,1.5,4.0,2.0,3.0
2.27,102.27,42,54.76,0.93,2.1896,-2.8438,7.5002,-6.0845,-29.22,23,19,False,14,2.0,7,21,1.5,4.0,2.0,3.0
2.24,102.24,73,49.32,0.92,2.8003,-2.949,5.6928,-4.6845,-58.37,39,34,False,14,2.0,7,21,1.0,3.0,3.0,1.5
2.23,102.23,43,58.14,0.95,2.1459,-3.1252,4.3395,-5.2924,-43.8,25,18,False,14,2.0,5,34,1.5,3.0,2.0,1.5
2.16,102.16,46,47.83,0.93,2.2005,-2.1704,7.6879,-5.1589,-36.68,27,19,False,7,2.0,7,21,1.3,3.0,2.0,3.0
1.94,101.94,67,52.24,0.94,2.6819,-3.124,7.6523,-6.5631,-46.95,38,29,False,10,2.0,5,34,1.0,4.0,2.0,3.0
1.9,101.9,44,52.27,1.07,3.0055,-3.083,6.6498,-4.785,-33.54,27,17,False,10,2.0,7,34,1.3,3.0,3.0,1.5
1.82,101.82,60,53.33,1.0,2.2946,-2.6123,7.5581,-4.5633,-42.49,30,30,False,14,2.0,5,21,1.3,3.0,3.0,3.0
1.74,101.74,52,46.15,1.15,3.9198,-2.9253,9.4245,-5.0984,-67.35,30,22,False,14,4.0,7,21,1.5,3.0,2.0,3.0
1.71,101.71,64,59.38,0.9,1.8582,-3.0318,4.3395,-4.6845,-46.11,38,26,False,14,2.0,7,34,1.0,3.0,2.0,1.5
1.35,101.35,54,38.89,0.98,3.1712,-2.0689,7.5581,-3.5283,-54.36,29,25,False,14,2.0,5,34,1.3,2.0,3.0,3.0
0.52,100.52,62,45.16,1.12,3.2709,-2.4113,7.5623,-3.6459,-68.59,32,30,False,14,4.0,5,21,1.5,2.0,3.0,1.5
0.48,100.48,62,45.16,1.02,2.7149,-2.1987,7.9745,-3.4393,-67.35,35,27,False,7,2.0,5,21,1.3,2.0,3.0,2.0
0.37,100.37,45,55.56,0.99,2.54,-3.1959,4.1761,-5.1589,-41.54,26,19,False,7,2.0,5,21,1.5,3.0,3.0,1.5
0.09,100.09,57,52.63,1.0,2.2029,-2.4384,7.9745,-5.1589,-43.59,32,25,False,7,2.0,5,21,1.3,3.0,2.0,3.0
0.03,100.03,50,48.0,0.99,2.1703,-2.0326,6.1059,-3.4947,-44.3,30,20,False,14,2.0,7,34,1.3,2.0,2.0,2.0
-0.06,99.94,46,56.52,0.97,2.3192,-3.1171,7.9745,-5.1589,-48.55,27,19,False,7,2.0,5,21,1.5,3.0,2.0,2.0
-0.19,99.81,43,69.77,0.96,1.5324,-3.6679,6.3474,-7.1054,-24.96,27,16,False,7,2.0,7,34,1.3,4.0,1.5,1.5
-0.26,99.74,30,63.33,0.93,1.7029,-3.1662,5.4608,-6.5939,-28.88,19,11,False,7,2.0,7,34,1.5,4.0,1.5,2.0
-0.27,99.73,35,51.43,0.88,2.0525,-2.4819,4.6423,-5.1589,-28.63,22,13,False,7,2.0,7,21,1.5,3.0,2.0,3.0
-0.3,99.7,30,53.33,0.92,2.7701,-3.4295,5.4608,-5.1276,-37.62,19,11,False,7,2.0,7,34,1.5,3.0,3.0,2.0
-0.33,99.67,48,64.58,0.84,2.0983,-4.5357,6.3474,-6.8368,-43.45,27,21,False,7,2.0,5,34,1.3,4.0,2.0,1.5
-0.41,99.59,49,63.27,0.92,1.7861,-3.3471,6.1059,-6.9895,-28.11,29,20,False,14,2.0,7,34,1.3,4.0,1.5,2.0
-1.06,98.94,45,51.11,0.88,2.1749,-2.571,7.6879,-6.8785,-29.17,26,19,False,7,2.0,7,21,1.3,4.0,2.0,3.0
-1.06,98.94,33,51.52,0.79,2.6146,-3.5362,5.0878,-6.4644,-37.29,20,13,False,7,2.0,5,34,1.5,3.0,3.0,3.0
-1.33,98.67,49,51.02,0.97,2.9213,-3.136,6.6498,-5.839,-45.79,27,22,False,10,2.0,5,34,1.3,3.0,3.0,1.5
-1.52,98.48,55,60.0,0.96,1.7809,-2.7865,3.8623,-4.8379,-39.27,29,26,False,10,2.0,7,21,1.3,3.0,2.0,1.5
-1.54,98.46,34,55.88,0.8,2.515,-3.9732,7.1267,-6.8368,-40.34,20,14,False,7,2.0,5,34,1.5,4.0,2.0,3.0
-1.75,98.25,30,56.67,0.89,2.7855,-4.0722,7.1267,-6.8368,-40.95,19,11,False,7,2.0,7,34,1.5,4.0,3.0,3.0
-1.77,98.23,36,63.89,0.91,1.2897,-2.517,3.2987,-5.1589,-33.05,23,13,False,7,2.0,7,21,1.5,3.0,1.5,1.5
-1.84,98.16,65,60.0,0.88,1.806,-3.0786,6.1059,-6.246,-38.82,38,27,False,14,2.0,7,34,1.0,4.0,1.5,2.0
-1.97,98.03,48,43.75,0.95,2.7118,-2.2186,4.1761,-3.4393,-60.22,27,21,False,7,2.0,5,21,1.5,2.0,3.0,1.5
-2.19,97.81,57,56.14,0.96,2.5081,-3.3289,7.9745,-6.8785,-51.33,31,26,False,7,2.0,5,21,1.3,4.0,3.0,3.0
-2.3,97.7,36,38.89,0.84,3.2682,-2.4858,6.3474,-4.3096,-48.17,21,15,False,7,2.0,5,34,1.5,2.0,3.0,1.5
-2.31,97.69,46,47.83,0.86,2.9106,-3.1132,7.6879,-6.4644,-47.74,27,19,False,7,2.0,5,34,1.3,3.0,3.0,3.0
-2.32,97.68,43,48.84,0.95,2.9732,-3.0022,7.6879,-5.3291,-34.58,27,16,False,7,2.0,7,34,1.3,3.0,3.0,3.0
-2.63,97.37,34,55.88,0.85,2.2429,-3.3498,4.6423,-6.8785,-28.25,21,13,False,7,2.0,7,21,1.5,4.0,3.0,3.0
-2.89,97.11,43,62.79,0.97,2.011,-3.4996,6.4312,-7.0565,-39.64,25,18,False,14,2.0,5,34,1.5,4.0,1.5,2.0
-2.93,97.07,40,55.0,1.0,2.1763,-2.6618,7.5002,-5.4366,-29.02,24,16,False,14,2.0,7,34,1.5,4.0,1.5,3.0
-2.97,97.03,36,58.33,0.82,2.5167,-4.2743,7.4848,-7.7853,-42.12,20,16,False,10,2.0,5,34,1.5,4.0,3.0,3.0
-3.23,96.77,49,40.82,1.07,3.6189,-2.3288,9.7706,-3.6459,-74.03,26,23,False,14,4.0,7,34,1.5,2.0,3.0,2.0
-3.56,96.44,43,53.49,0.97,2.7613,-3.2853,5.4608,-5.3291,-34.57,27,16,False,7,2.0,7,34,1.3,3.0,3.0,2.0
-3.58,96.42,48,58.33,0.89,2.0327,-3.2081,3.9104,-4.8379,-52.29,27,21,False,10,2.0,5,21,1.5,3.0,2.0,1.5
-3.61,96.39,61,45.9,1.08,2.7157,-2.14,6.9528,-3.1192,-47.05,32,29,False,14,2.0,5,21,1.3,2.0,3.0,1.5
-3.79,96.21,50,40.0,0.97,2.8041,-1.9228,7.5581,-3.4947,-49.58,30,20,False,14,2.0,7,34,1.3,2.0,2.0,3.0
-3.93,96.07,53,58.49,1.01,1.922,-2.6836,8.5397,-6.4505,-34.85,27,26,False,10,2.0,7,21,1.3,4.0,1.5,2.0
-4.3,95.7,33,69.7,1.02,1.6252,-3.6666,6.6498,-5.9645,-20.5,19,14,False,10,2.0,7,34,1.5,4.0,1.5,1.5
-4.45,95.55,49,57.14,0.88,1.973,-2.9839,4.3395,-5.2421,-39.11,29,20,False,14,2.0,7,34,1.3,3.0,2.0,1.5
-4.47,95.53,30,56.67,0.89,2.3674,-3.4824,5.4608,-5.1276,-38.36,19,11,False,7,2.0,7,34,1.5,3.0,2.0,2.0
-4.55,95.45,59,64.41,0.95,1.9717,-3.7659,4.3395,-6.0845,-43.3,30,29,False,14,2.0,5,21,1.3,4.0,2.0,1.5
-4.56,95.44,33,54.55,0.79,1.9618,-2.9624,6.3979,-6.4644,-33.67,20,13,False,7,2.0,5,34,1.5,3.0,1.5,2.0
-4.7,95.3,49,53.06,0.91,2.3207,-2.8904,7.5581,-6.9895,-29.03,29,20,False,14,2.0,7,34,1.3,4.0,1.5,3.0
-4.79,95.21,33,63.64,0.96,2.3212,-4.2381,6.6498,-5.9645,-30.83,19,14,False,10,2.0,7,34,1.5,4.0,2.0,1.5
-4.88,95.12,58,60.34,0.93,2.2331,-3.6408,7.9745,-6.8785,-48.82,32,26,False,7,2.0,5,21,1.3,4.0,2.0,2.0
-4.95,95.05,51,52.94,0.91,2.1246,-2.6308,7.5581,-6.9895,-28.52,25,26,False,14,2.0,7,21,1.3,4.0,1.5,3.0
-5.04,94.96,54,66.67,0.99,1.3999,-2.8414,3.491,-6.4505,-37.11,28,26,False,10,2.0,7,21,1.3,4.0,1.5,1.5
-5.08,94.92,52,44.23,1.08,4.2543,-3.1257,9.4245,-5.0984,-67.35,30,22,False,14,4.0,7,21,1.5,3.0,3.0,3.0
-5.19,94.81,59,61.02,0.9,2.1804,-3.798,5.8641,-6.5631,-45.69,37,22,False,10,2.0,7,34,1.0,4.0,2.0,2.0
-5.34,94.66,58,50.0,1.06,3.5316,-3.3442,9.4245,-6.5518,-52.06,30,28,False,14,4.0,5,21,1.5,4.0,2.0,3.0
-5.45,94.55,48,47.92,1.01,3.4675,-3.1709,8.4819,-6.5518,-50.09,25,23,False,14,4.0,7,34,1.5,4.0,1.5,3.0
-5.46,94.54,47,51.06,0.88,2.3836,-2.8187,7.6879,-6.5939,-32.8,27,20,False,7,2.0,5,34,1.3,4.0,1.5,3.0
-5.56,94.44,65,64.62,0.83,1.44,-3.1751,4.3395,-6.246,-38.11,38,27,False,14,2.0,7,34,1.0,4.0,1.5,1.5
-5.78,94.22,40,52.5,1.01,2.2074,-2.4043,7.5002,-4.0774,-31.01,24,16,False,14,2.0,7,34,1.5,3.0,1.5,3.0
-5.8,94.2,58,46.55,1.05,3.6862,-3.0624,9.4245,-6.598,-44.11,30,28,False,14,4.0,7,21,1.3,4.0,1.5,3.0
-5.87,94.13,36,55.56,0.87,2.4231,-3.4796,6.6498,-5.839,-44.05,20,16,False,10,2.0,5,34,1.5,3.0,2.0,1.5
-6.1,93.9,43,65.12,0.9,1.5817,-3.2734,4.3395,-7.0565,-40.27,25,18,False,14,2.0,5,34,1.5,4.0,1.5,1.5
-6.2,93.8,73,49.32,0.91,2.7527,-2.949,6.7477,-4.6845,-56.27,39,34,False,14,2.0,7,21,1.0,3.0,3.0,2.0
-6.3,93.7,30,63.33,0.82,2.1278,-4.4765,6.3474,-6.8368,-37.44,19,11,False,7,2.0,7,34,1.5,4.0,2.0,1.5
-6.39,93.61,61,62.3,0.93,2.0717,-3.6824,8.5397,-6.4505,-55.65,33,28,False,10,2.0,5,21,1.3,4.0,2.0,2.0
-6.63,93.37,43,60.47,0.9,2.3965,-4.0809,8.2977,-7.1054,-42.41,27,16,False,7,2.0,7,34,1.3,4.0,2.0,2.0
-6.67,93.33,49,48.98,0.9,2.5437,-2.7026,7.5581,-5.2421,-34.82,29,20,False,14,2.0,7,34,1.3,3.0,2.0,3.0
-6.91,93.09,36,58.33,0.81,2.3378,-4.0639,7.4848,-7.7853,-41.73,20,16,False,10,2.0,5,34,1.5,4.0,2.0,3.0
-6.95,93.05,61,59.02,0.94,2.196,-3.3773,7.6523,-6.4505,-54.14,32,29,False,10,2.0,5,21,1.3,4.0,3.0,3.0
-7.01,92.99,44,61.36,0.94,2.2731,-3.8566,5.8641,-6.3801,-34.12,27,17,False,10,2.0,7,34,1.3,4.0,2.0,2.0
-7.12,92.88,72,52.78,0.86,2.7864,-3.6078,5.6928,-6.246,-47.3,37,35,False,14,2.0,7,21,1.0,4.0,3.0,1.5
-7.22,92.78,59,57.63,0.93,2.2444,-3.2884,7.5581,-6.0845,-43.21,29,30,False,14,2.0,5,21,1.3,4.0,3.0,3.0
-7.38,92.62,53,47.17,0.99,3.269,-2.9577,8.4819,-6.5518,-49.22,27,26,False,14,4.0,7,34,1.3,4.0,1.5,3.0
-7.4,92.6,52,48.08,0.91,2.8906,-2.9567,7.5581,-5.2924,-43.34,28,24,False,14,2.0,5,34,1.3,3.0,3.0,3.0
-7.63,92.37,55,47.27,1.0,2.3333,-2.087,6.4312,-3.5283,-56.21,30,25,False,14,2.0,5,34,1.3,2.0,2.0,2.0
-7.66,92.34,66,46.97,0.93,2.1113,-2.0062,6.1059,-3.4947,-52.88,39,27,False,14,2.0,7,34,1.0,2.0,2.0,2.0
-7.75,92.25,33,57.58,0.88,2.5152,-3.895,7.4848,-5.9645,-35.68,19,14,False,10,2.0,7,34,1.5,4.0,3.0,3.0
-7.88,92.12,61,59.02,0.97,1.972,-2.9217,4.3395,-4.5633,-50.42,32,29,False,14,2.0,5,21,1.3,3.0,2.0,1.5
-7.9,92.1,59,66.1,0.95,1.5855,-3.2375,4.3395,-6.0845,-44.71,30,29,False,14,2.0,5,21,1.3,4.0,1.5,1.5
-7.97,92.03,61,42.62,1.06,3.6384,-2.5542,9.4245,-4.9485,-56.1,33,28,False,14,4.0,7,21,1.3,3.0,1.5,3.0
-7.99,92.01,49,42.86,1.03,3.4028,-2.4773,8.4819,-4.9139,-66.45,27,22,False,14,4.0,7,34,1.5,3.0,1.5,3.0
-8.05,91.95,62,59.68,0.88,2.3006,-3.8588,8.2977,-6.9249,-59.79,35,27,False,7,2.0,5,34,1.0,4.0,2.0,2.0
-8.15,91.85,39,58.97,0.86,1.6973,-2.822,6.4713,-6.4505,-23.94,21,18,False,10,2.0,7,21,1.5,4.0,1.5,2.0
-8.16,91.84,54,38.89,0.9,3.023,-2.1308,6.9528,-3.4947,-63.61,28,26,False,14,2.0,7,21,1.3,2.0,3.0,1.5
-8.23,91.77,36,66.67,0.84,1.6364,-3.8752,6.6498,-7.7853,-28.47,20,16,False,10,2.0,5,34,1.5,4.0,1.5,1.5
-8.36,91.64,42,61.9,0.91,1.4229,-2.5368,3.2518,-4.8379,-32.93,24,18,False,10,2.0,7,21,1.5,3.0,1.5,1.5
-8.43,91.57,43,51.16,0.96,2.0567,-2.2458,7.5002,-4.5633,-28.99,24,19,False,14,2.0,7,21,1.5,3.0,1.5,3.0
-8.46,91.54,43,55.81,0.98,2.13,-2.746,6.4312,-5.2924,-44.57,25,18,False,14,2.0,5,34,1.5,3.0,1.5,2.0
-8.46,91.54,69,53.62,0.87,2.9741,-3.9495,6.8312,-6.7442,-63.98,37,32,False,14,2.0,5,34,1.0,4.0,3.0,1.5
-8.49,91.51,52,50.0,0.94,2.1393,-2.2846,7.5581,-5.2421,-32.62,26,26,False,14,2.0,7,21,1.3,3.0,1.5,3.0
-8.61,91.39,63,57.14,0.95,2.0735,-2.8974,8.5397,-4.8379,-58.87,35,28,False,10,2.0,5,21,1.3,3.0,2.0,2.0
-8.65,91.35,52,50.0,1.05,3.916,-3.7248,9.4245,-6.5518,-53.08,30,22,False,14,4.0,7,21,1.5,4.0,2.0,3.0
-8.75,91.25,59,64.41,0.9,2.064,-4.1355,6.6498,-6.5631,-46.62,37,22,False,10,2.0,7,34,1.0,4.0,2.0,1.5
-8.85,91.15,61,47.54,0.86,2.9291,-3.0783,7.6879,-6.9249,-52.92,35,26,False,7,2.0,5,34,1.0,4.0,2.0,3.0
-8.93,91.07,48,54.17,0.91,2.46,-3.1778,3.9104,-4.8379,-57.29,27,21,False,10,2.0,5,21,1.5,3.0,3.0,1.5
-9.09,90.91,30,56.67,0.85,1.7583,-2.7012,5.4608,-4.9454,-30.9,19,11,False,7,2.0,7,34,1.5,3.0,1.5,2.0
-9.11,90.89,55,58.18,0.9,1.5722,-2.4285,4.3395,-5.2421,-52.03,28,27,False,14,2.0,7,21,1.3,3.0,1.5,1.5
-9.17,90.83,72,40.28,0.94,3.107,-2.2394,6.8312,-3.5283,-67.93,39,33,False,14,2.0,5,34,1.0,2.0,3.0,1.5
-9.23,90.77,40,47.5,0.93,2.0853,-2.0278,4.3395,-2.7183,-51.67,24,16,False,14,2.0,7,34,1.5,2.0,2.0,1.5
-9.28,90.72,51,56.86,0.97,2.1261,-2.8865,4.3395,-4.5633,-48.55,29,22,False,14,2.0,5,21,1.5,3.0,2.0,1.5
-9.54,90.46,51,54.9,1.06,2.6152,-3.0169,4.3395,-4.5633,-49.83,29,22,False,14,2.0,5,21,1.5,3.0,3.0,1.5
-9.59,90.41,54,62.96,0.83,2.0192,-4.1438,4.3395,-7.0565,-47.57,29,25,False,14,2.0,5,34,1.3,4.0,2.0,1.5
-9.6,90.4,68,63.24,0.89,2.0353,-3.9439,6.6498,-6.5631,-57.57,38,30,False,10,2.0,5,34,1.0,4.0,2.0,1.5
-9.91,90.09,52,55.77,0.99,1.9872,-2.5316,7.6523,-6.4505,-24.98,27,25,False,10,2.0,7,21,1.3,4.0,1.5,3.0
-10.09,89.91,46,56.52,0.88,2.0671,-3.051,4.1761,-5.1589,-52.02,27,19,False,7,2.0,5,21,1.5,3.0,2.0,1.5
-10.11,89.89,50,64.0,0.87,2.1321,-4.3508,6.6498,-7.7853,-47.61,27,23,False,10,2.0,5,34,1.3,4.0,2.0,1.5
-10.31,89.69,61,54.1,0.93,1.9722,-2.4905,7.6523,-4.8379,-45.34,33,28,False,10,2.0,5,21,1.3,3.0,2.0,3.0
-10.31,89.69,72,51.39,0.89,2.5996,-3.0935,7.7287,-6.246,-51.52,39,33,False,14,2.0,5,34,1.0,4.0,2.0,3.0
-10.35,89.65,54,40.74,0.99,2.8218,-1.9513,7.5581,-3.5283,-48.96,30,24,False,14,2.0,5,34,1.3,2.0,2.0,3.0
-10.38,89.62,47,55.32,0.83,2.2522,-3.3695,6.3979,-6.4644,-46.28,27,20,False,7,2.0,5,34,1.3,3.0,2.0,2.0
-10.53,89.47,54,55.56,0.92,2.2889,-3.0933,6.4312,-5.2924,-52.85,29,25,False,14,2.0,5,34,1.3,3.0,2.0,2.0
-10.63,89.37,36,38.89,0.9,3.2572,-2.3022,6.6498,-3.8927,-45.71,20,16,False,10,2.0,5,34,1.5,2.0,3.0,1.5
-10.8,89.2,49,63.27,0.9,1.3036,-2.4969,3.3976,-5.1589,-44.03,28,21,False,7,2.0,7,21,1.3,3.0,1.5,1.5
-10.99,89.01,64,46.88,0.86,2.5721,-2.6413,7.5581,-4.6845,-44.89,38,26,False,14,2.0,7,34,1.0,3.0,2.0,3.0
-11.0,89.0,50,54.0,0.95,2.5088,-3.1159,8.5397,-5.839,-53.95,27,23,False,10,2.0,5,34,1.3,3.0,2.0,2.0
-11.04,88.96,44,52.27,0.88,2.6004,-3.2493,7.6523,-6.3801,-27.7,27,17,False,10,2.0,7,34,1.3,4.0,2.0,3.0
-11.14,88.86,46,45.65,0.83,2.7495,-2.7983,7.6879,-6.4644,-38.57,27,19,False,7,2.0,5,34,1.3,3.0,2.0,3.0
-11.18,88.82,49,46.94,0.91,2.9842,-2.8976,7.6523,-5.839,-56.19,27,22,False,10,2.0,5,34,1.3,3.0,3.0,3.0
-11.2,88.8,46,63.04,0.82,1.9933,-4.1224,3.9104,-6.4505,-48.5,25,21,False,10,2.0,5,21,1.5,4.0,2.0,1.5
-11.35,88.65,44,63.64,0.93,2.1733,-4.094,6.6498,-6.3801,-35.27,27,17,False,10,2.0,7,34,1.3,4.0,2.0,1.5
-11.49,88.51,50,40.0,1.0,3.2547,-2.1785,8.5397,-3.8927,-57.11,27,23,False,10,2.0,5,34,1.3,2.0,3.0,2.0
-11.62,88.38,50,40.0,0.86,3.0113,-2.3345,6.3474,-4.3096,-59.06,28,22,False,7,2.0,5,34,1.3,2.0,3.0,1.5
-11.62,88.38,36,38.89,0.8,3.1067,-2.4858,6.3979,-4.3096,-53.68,21,15,False,7,2.0,5,34,1.5,2.0,3.0,2.0
-11.73,88.27,59,66.1,0.88,1.559,-3.4619,6.6498,-6.5631,-34.97,37,22,False,10,2.0,7,34,1.0,4.0,1.5,1.5
-11.81,88.19,44,68.18,0.96,1.6356,-3.6652,6.6498,-6.3801,-26.23,27,17,False,10,2.0,7,34,1.3,4.0,1.5,1.5
-11.89,88.11,56,55.36,0.9,2.1838,-3.0003,7.9745,-6.8785,-40.83,31,25,False,7,2.0,5,21,1.3,4.0,2.0,3.0
-11.91,88.09,57,56.14,0.85,2.8893,-4.3632,6.6498,-6.5714,-56.83,35,22,False,10,2.0,7,34,1.0,4.0,3.0,1.5
-12.1,87.9,49,36.73,1.01,3.8112,-2.1844,8.4819,-3.6459,-75.63,26,23,False,14,4.0,7,34,1.5,2.0,3.0,3.0
-12.11,87.89,55,34.55,1.08,4.0746,-1.998,9.4245,-3.6459,-62.12,31,24,False,14,4.0,7,21,1.5,2.0,1.5,3.0
-12.42,87.58,33,57.58,0.85,2.3075,-3.6695,7.4848,-5.9645,-35.25,19,14,False,10,2.0,7,34,1.5,4.0,2.0,3.0
